Starting training:
  Algorithm       : ppo
  Environments    : 4
  Reward mode     : temperature
  Observation     : T04
  Seed            : 42
  Timesteps       : 1000000

=== System Info ===
Hostname              : haicn1702.localdomain
CUDA_VISIBLE_DEVICES : MIG-3ec3a575-8900-5a2d-8b50-60ffc9a8e0d2

=== GPU Info (nvidia-smi) ===
Sun Jun  8 03:53:36 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 570.133.20             Driver Version: 570.133.20     CUDA Version: 12.8     |
|-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA A100-SXM4-40GB          On  |   00000000:31:00.0 Off |                   On |
| N/A   43C    P0             45W /  400W |     249MiB /  40960MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |                     Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                       BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0    1   0   0  |             142MiB / 20096MiB    | 56      0 |  4   0    2    0    0 |
|                  |                 0MiB / 32767MiB  |           |                       |
+------------------+----------------------------------+-----------+-----------------------+
                                                                                         
+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+

=== PyTorch CUDA Info ===
CUDA available        : True
Device name (ID 0)    : NVIDIA A100-SXM4-40GB MIG 4g.20gb
CUDA version (torch)  : 12.4
CUDNN version         : 90501
Using cuda device
---------------------------------
| rollout/           |          |
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 152          |
| time/                   |              |
|    fps                  | 594          |
|    iterations           | 204          |
|    time_elapsed         | 395          |
|    total_timesteps      | 235008       |
| train/                  |              |
|    approx_kl            | 0.0050184275 |
|    clip_fraction        | 0.0751       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.4         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 15.4         |
|    n_updates            | 2030         |
|    policy_gradient_loss | -0.00161     |
|    std                  | 0.981        |
|    value_loss           | 45.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 152          |
| time/                   |              |
|    fps                  | 595          |
|    iterations           | 205          |
|    time_elapsed         | 396          |
|    total_timesteps      | 236160       |
| train/                  |              |
|    approx_kl            | 0.0044277404 |
|    clip_fraction        | 0.0369       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.4         |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 14.4         |
|    n_updates            | 2040         |
|    policy_gradient_loss | -0.00308     |
|    std                  | 0.98         |
|    value_loss           | 45.8         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 152          |
| time/                   |              |
|    fps                  | 595          |
|    iterations           | 206          |
|    time_elapsed         | 398          |
|    total_timesteps      | 237312       |
| train/                  |              |
|    approx_kl            | 0.0031160903 |
|    clip_fraction        | 0.0189       |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.4         |
|    explained_variance   | -1.19e-07    |
|    learning_rate        | 0.0003       |
|    loss                 | 35.9         |
|    n_updates            | 2050         |
|    policy_gradient_loss | -0.000322    |
|    std                  | 0.981        |
|    value_loss           | 44.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 288         |
|    ep_rew_mean          | 152         |
| time/                   |             |
|    fps                  | 595         |
|    iterations           | 207         |
|    time_elapsed         | 400         |
|    total_timesteps      | 238464      |
| train/                  |             |
|    approx_kl            | 0.005207398 |
|    clip_fraction        | 0.00885     |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.4        |
|    explained_variance   | -1.19e-07   |
|    learning_rate        | 0.0003      |
|    loss                 | 33.2        |
|    n_updates            | 2060        |
|    policy_gradient_loss | -2.78e-05   |
|    std                  | 0.988       |
|    value_loss           | 46.1        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 288          |
|    ep_rew_mean          | 152          |
| time/                   |              |
|    fps                  | 595          |
|    iterations           | 208          |
|    time_elapsed         | 402          |
|    total_timesteps      | 239616       |
| train/                  |              |
|    approx_kl            | 0.0052454416 |
|    clip_fraction        | 0.052        |
|    clip_range           | 0.2          |
|    entropy_loss         | -1.4         |
|    explained_variance   | 0            |
|    learning_rate        | 0.0003       |
|    loss                 | 24.3         |
|    n_updates            | 2070         |
|    policy_gradient_loss | -0.00185     |
|    std                  | 0.982        |
|    value_loss           | 46.3         |
------------------------------------------
Eval num_timesteps=240000, episode_reward=168.05 +/- 12.01
Episode length: 288.00 +/- 0.00
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 288         |
|    mean_reward          | 168         |
| time/                   |             |
|    total_timesteps      | 240000      |
| train/                  |             |
|    approx_kl            | 0.002125007 |
|    clip_fraction        | 0.0116      |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.4        |
|    explained_variance   | 0           |
|    learning_rate        | 0.0003      |
|    loss                 | 13.9        |
|    n_updates            | 2080        |
|    policy_gradient_loss | -0.00125    |
|    std                  | 0.977       |
|    value_loss           | 46.2        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 288      |
|    ep_rew_mean     | 152      |
| time/              |          |
|    fps             | 592      |
|    iterations      | 209      |
|    time_elapsed    | 406      |
|    total_timesteps | 240768   |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 288        |
|    ep_rew_mean          | 152        |
| time/                   |            |
|    fps                  | 592        |
